,Plant Name,Planned Retirement Year,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red
339,Mt Storm, ,Mt Storm,WV,39.2008,-79.2636,1965,Coal,1680,5067481000.0,50102368.115,5140495.682,Gas,-26.85059692698824,3411297.8869009465
340,Blount Street, ,Blount Street,WI,43.0789,-89.3744,1925,Gas_SC,187,32919000.0,447227.249,26577.625,Wind,-1020.4324999532528,26577.625
341,Port Washington Generating Station, ,Port Washington Generating Station,WI,43.3842,-87.8689,1935,Gas_CC,1543,8508804000.0,57597461.083,3422935.237,Wind,85.36777241353397,3422935.237
342,South Oak Creek, ,South Oak Creek,WI,42.8457,-87.8294,1959,Coal,1258,3381674000.0,33900439.978,3553613.478,Gas,-23.581468772687113,2399670.6759364507
343,Edgewater,2022,Edgewater,WI,43.715142,-87.705863,1951,Coal,833,1189922000.0,12373316.499,1297712.24,Wind,-43.672157954290064,1297712.24
344,Pulliam, ,Pulliam,WI,44.54,-88.0086,1943,Coal,670,63923000.0,753750.054,44793.789,Wind,-2241.74519002916,44793.789
345,West Marinette, ,West Marinette,WI,45.0869,-87.6881,1971,Gas_SC,185,116588000.0,1464473.521,86512.441,Wind,-242.22933563708483,86512.441
346,Weston, ,Weston,WI,44.8606,-89.6553,1954,Coal,1161,4569811000.0,38439205.681,4025257.937,Gas,-5.636976486075939,2465882.1632734872
347,Genoa,2021,Genoa,WI,43.5589,-91.2325,1969,Coal,345,1006246000.0,10542454.298,1105690.912,Gas,-25.041147901852582,762325.3691341772
348,Dave Johnston, ,Dave Johnston,WY,42.8378,-105.7769,1959,Coal,921,4779630000.0,51464143.522,5397569.887,Gas,-20.183228666359874,3766596.6959038144
349,Naughton, ,Naughton,WY,41.7581,-110.5983,1963,Coal,832,2905299000.0,30338463.637,3056807.435,Gas,-22.89430178505924,2065420.072145855
350,Powerlane Plant, ,Powerlane Plant,TX,33.1707,-96.1264,1966,Gas_SC,110,8128000.0,108269.125,6443.4,Wind,-2508.015406373306,6443.4
351,Spencer, ,Spencer,TX,33.1975,-97.1061,1955,Gas_SC,172,2984000.0,49105.425,2919.1,Wind,-8849.227360806162,2919.1
352,John P Madgett, ,John P Madgett,WI,44.303583,-91.912647,1979,Coal,387,1566399000.0,17609570.054,1846887.813,Gas,-25.732160389860063,1312378.9126123395
353,Thomas C Ferguson, ,Thomas C Ferguson,TX,30.558,-98.3705,1974,Gas_CC,1020,2336710000.0,23833676.627,1416400.308,Gas,-69.55577065584271,619034.9543290321
354,Barney M Davis, ,Barney M Davis,TX,27.6064,-97.3117,1974,Gas_CC,1081,1335596000.0,10299947.489,612109.759,Wind,-133.60964525700203,612109.759
355,Riverside (OK), ,Riverside (OK),OK,35.9978,-95.9567,1974,Gas_SC,1120,360773000.0,4471766.243,265563.063,Wind,-565.1919489613981,265563.063
356,Cumberland (NJ), ,Cumberland (NJ),NJ,39.3757,-74.9654,1990,Gas_SC,230,77632000.0,621558.308,37631.501,Wind,-807.8309737356144,37631.501
357,James H Miller Jr, ,James H Miller Jr,AL,33.6319,-87.0597,1978,Coal,2820,17594945000.0,179699736.425,18846905.225,Gas,-23.913325280002258,12842908.347875228
358,Pleasants Power Station,2022,Pleasants Power Station,WV,39.366667,-81.294444,1979,Coal,1368,5439737000.0,51133697.24,5246313.091,Gas,-19.263487974594607,3390088.8197459504
359,White Bluff, ,White Bluff,AR,34.4228,-92.1406,1980,Coal,1800,4195667000.0,46014977.17,4824080.41,Gas,-46.32810167874872,3392375.362586924
360,Newton,2027,Newton,IL,38.9361,-88.2781,1977,Coal,1234,2860079000.0,28793934.068,3019906.626,Gas,-22.711856342844353,2043949.873402584
361,East Bend, ,East Bend,KY,38.9036,-84.8514,1981,Coal,772,2492997000.0,26608833.796,2730062.755,Gas,-27.54863629637719,1879366.93283736
362,W H Zimmer,2027,W H Zimmer,OH,38.8675,-84.2289,1991,Coal,1425,6078823000.0,54657422.842,5591345.667,Gas,-29.720641941008683,3517043.3995820433
363,Craig (CO),2025,Craig (CO),CO,40.4627,-107.5912,1979,Coal,1426,7639894000.0,80418011.579,8434235.936,Gas,-23.770901150960327,5827242.863980493
364,Coal Creek,2022,Coal Creek,ND,47.377743,-101.157058,1979,Coal,1216,8841523000.0,87657916.149,9543316.525,Gas,-15.608427303198818,6526286.549570872
365,Belle River, ,Belle River,MI,42.7756,-82.495,1981,Coal,1659,4950838000.0,49747806.267,5018291.802,Gas,-36.39832588238033,3328896.5870021326
366,Greenwood (MI), ,Greenwood (MI),MI,43.1056,-82.6964,1979,Gas_SC,1070,1025811000.0,10833548.402,642438.498,Gas,-168.94854578799448,292396.7081268154
367,H L Spurlock, ,H L Spurlock,KY,38.7,-83.8181,1977,Coal,1607,8104889000.0,73851755.807,7577184.401000001,Gas,-11.793590116433046,4811519.134899827
368,Manatee,2022,Manatee,FL,27.6058,-82.3456,1976,Gas_SC,2949,9844684000.0,74676196.824,4450233.3780000005,Gas,33.889917897792465,1090890.5671938164
369,Martin, ,Martin,FL,27.0536,-80.5628,1980,Gas_CC,6069,11444544000.0,78574021.87,4670052.302,Gas,15.070221860116582,764782.5534377252
370,DeBary, ,DeBary,FL,28.903863,-81.332329,1975,Oil,808,151523000.0,1880178.913,113573.26,Wind,-945.7611693505096,113573.26
371,Wansley, ,Wansley,GA,33.41342,-85.032329,1976,Coal,1956,238194000.0,2421208.108,248110.061,Wind,-1092.447199210478,248110.061
372,Big Cajun 2, ,Big Cajun 2,LA,30.7261,-91.3692,1981,Coal,2632,1373749000.0,15225489.627,1075686.12,Wind,-260.59556272126076,1075686.12
373,Cascade Creek, ,Cascade Creek,MN,44.0322,-92.4908,1975,Gas_SC,84,10936000.0,177946.08599999998,6756.715,Wind,-1829.9343738935956,6756.715
374,Nearman Creek, ,Nearman Creek,KS,39.1681,-94.6975,1981,Coal,671,1208375000.0,13611277.482,1423278.426,Gas,-46.940402688714876,1010939.5567170526
375,Iatan, ,Iatan,MO,39.4472,-94.98,1980,Coal,1725,7571663000.0,65703095.582,6890941.699,Gas,-10.973939422109249,4307231.377277415
376,Jeffrey Energy Center, ,Jeffrey Energy Center,KS,39.286453,-96.117231,1978,Coal,2160,7742614000.0,77712558.28,8145164.31,Gas,-30.448209733358038,5503119.661563613
377,Trimble County, ,Trimble County,KY,38.5847,-85.4117,1990,Coal,2594,9717610000.0,84222695.172,8478734.484,Gas,-10.728087867570608,5162753.6671735495
378,Victor J Daniel Jr, ,Victor J Daniel Jr,MS,30.5322,-88.5553,1977,Gas_CC,2226,11271082000.0,86375917.652,6399159.56,Gas,11.774475766528097,2553080.9772128845
379,Colstrip, ,Colstrip,MT,45.8831,-106.614,1975,Coal,2362,8885187000.0,86999147.495,9121047.328,Gas,-22.549602293847865,6089117.702720147
380,Gerald Gentleman, ,Gerald Gentleman,NE,41.0808,-101.1408,1979,Coal,1362,7412380000.0,69650462.925,7304937.575,Gas,-50.14038298329376,4775580.059414579
381,Stony Brook, ,Stony Brook,MA,42.1978,-72.5106,1981,Gas_CC,956,77144000.0,916619.075,55276.025,Wind,-2682.1179246514344,55276.025
382,,,Somerset Operating Co LLC,NY,43.358889,-78.604722,1984,Coal,655,160448000.0,1699406.1590000002,174360.03000000003,Wind,-577.4937353259064,174360.03000000003
383,R M Schahfer,2021,R M Schahfer,IN,41.2164,-87.0261,1976,Coal,2200,3160356000.0,36912136.116,3810973.865,Gas,-41.31128048360124,2732552.3323039594
384,Lewis & Clark,2021,Lewis & Clark,MT,47.6785,-104.15665,1958,Coal,68,256912000.0,3179862.54,345979.82,Gas,-34.67942344469673,258312.66072806824
385,Sherburne County,2025,Sherburne County,MN,45.3808,-93.8931,1976,Coal,2468,9614564000.0,96765805.27,10148791.521,Gas,-17.636604712897128,6867973.5229377
386,Sooner, ,Sooner,OK,36.45307,-97.05279,1979,Coal,2088,2562602000.0,26416800.709,2765181.454,Wind,-61.41572410134801,2765181.454
387,Nebraska City, ,Nebraska City,NE,40.6214,-95.7764,1979,Coal,1389,8317716000.0,83716848.543,8770945.502,Gas,-58.616035999491444,5932656.3860743325
388,Big Stone, ,Big Stone,SD,45.303652,-96.510067,1975,Coal,451,1744633000.0,19793030.226,2075891.345,Gas,-46.94290567764081,1480562.9092629845
389,Wyodak, ,Wyodak,WY,44.290128,-105.381482,1978,Coal,402,2010496000.0,22292803.882,2338068.07,Gas,-22.0806539244401,1652018.087719757
390,,,Boardman,OR,45.693182,-119.808819,1980,Coal,642,1747200000.0,17715313.534,1857983.613,Gas,-24.436252217253283,1261779.2290867565
391,Fort St Vrain, ,Fort St Vrain,CO,40.2461,-104.8742,1996,Gas_CC,1147,3805730000.0,30889043.449,1835692.174,Gas,24.586990998803252,537046.964527617
392,Gibson, ,Gibson,IN,38.372222,-87.765833,1975,Coal,3335,12883913000.0,121401225.622,12455766.038,Gas,-14.296776809204147,8059334.368725259
393,McIntosh, ,McIntosh,GA,32.356287,-81.168347,1979,Gas_SC,985,59530000.0,791241.0,47043.4,Wind,-3050.4607910307577,47043.4
394,A B Brown,2023,A B Brown,IN,37.9053,-87.715,1979,Coal,706,2369786000.0,25549087.069,2609644.344,Gas,-24.85991266495607,1800992.3281253264
395,Flint Creek, ,Flint Creek,AR,36.2561,-94.5241,1978,Coal,558,1992327000.0,20074444.36,2105410.454,Gas,-35.128238747428824,1425560.35579217
396,Welsh,2028,Welsh,TX,33.05522,-94.839993,1977,Coal,1674,3587706000.0,38601790.456,4048551.427,Gas,-28.8867787175481,2824303.461459795
397,Martin Lake, ,Martin Lake,TX,32.2606,-94.5706,1977,Coal,3179,14044368000.0,135840242.896,14788925.215,Gas,-13.568392256494164,9996506.61902308
398,Rush Island,2039,Rush Island,MO,38.131248,-90.263157,1976,Coal,1242,7865413000.0,71684445.991,7518268.246,Gas,-12.586056859779656,4834320.3797636125
399,New Haven Harbor, ,New Haven Harbor,CT,41.283997,-72.904323,1975,Gas_SC,640,17997000.0,191627.353,12584.359,Wind,-8185.076932218299,12584.359
400,Hunter, ,Hunter,UT,39.1747,-111.0289,1978,Coal,1577,8738927000.0,84948794.276,8715742.669,Gas,-31.307752184993795,5733721.956947682
401,Rockport,2028,Rockport,IN,37.9256,-87.0372,1984,Coal,2600,4358302000.0,41905763.266,4383521.255,Gas,-29.33078235572715,2896319.5844311714
402,Coronado,2032,Coronado,AZ,34.5789,-109.2708,1979,Coal,820,3000622000.0,32998176.892,3460853.88,Gas,-58.77244685561538,2436939.050062658
403,Coleto Creek,2027,Coleto Creek,TX,28.7128,-97.214167,1980,Coal,622,2705523000.0,28661161.895,3005980.887,Gas,-20.223083661922963,2082763.926504287
404,Fayette Power Project, ,Fayette Power Project,TX,29.9172,-96.7506,1979,Coal,1690,9411477000.0,97702623.278,10247053.41,Gas,-17.289441648552106,7035535.640712763
405,Oak Grove (TX), ,Oak Grove (TX),TX,31.1803,-96.4866,2010,Coal,3394,14156221000.0,131696051.869,14334643.816,Gas,8.555843347842384,9504057.151711583
406,San Miguel, ,San Miguel,TX,28.7044,-98.4775,1982,Coal,410,2610918000.0,29608943.004,3223528.661,Gas,-20.594749370564806,2332594.1614361275
407,Brame Energy Center, ,Brame Energy Center,LA,31.395,-92.716667,1975,Coal,1706,5368708000.0,56392476.86,5593480.331,Gas,-31.26254641313341,3761493.5833179364
408,Harrington,2036,Harrington,TX,35.29816,-101.747187,1976,Coal,1080,3689626000.0,35342404.537,3685235.861,Gas,-16.40131868715714,2426209.3063981887
409,Tolk,2037,Tolk,TX,34.186494,-102.56999,1982,Coal,1134,2029709000.0,21336678.285,2222219.412,Gas,-31.26514797148767,1529613.2971487148
410,John Twitty Energy Center, ,John Twitty Energy Center,MO,37.151706,-93.38804,1976,Coal,603,1828216000.0,17677672.701,1796233.656,Gas,-25.43505649358146,1172383.8426183984
411,Laramie River Station, ,Laramie River Station,WY,42.108889,-104.8825,1981,Coal,1710,8652304000.0,97551039.731,10231153.943,Gas,-22.910430414447635,7278691.960542301
412,Merom,2023,Merom,IN,39.0694,-87.5108,1982,Coal,1080,2808884000.0,29308006.55,3007001.638,Gas,-26.06220912241383,2048514.3699689978
413,Empire Energy Center,2026,Empire Energy Center,MO,37.1385,-94.1041,1978,Gas_SC,378,249804000.0,3304106.258,197016.755,Wind,-221.4198967820904,197016.755
414,Dansby, ,Dansby,TX,30.7217,-96.4608,1978,Gas_SC,203,184525000.0,2087481.998,124061.837,Wind,-143.671580234739,124061.837
415,Pawnee, ,Pawnee,CO,40.2217,-103.6803,1981,Coal,552,3337217000.0,36728409.412,3851491.118,Gas,-26.003387359695466,2712718.564503089
416,Winyah,2028,Winyah,SC,33.33184,-79.357236,1975,Coal,1260,2631016000.0,26210305.23,2689178.031,Gas,-35.09665269657166,1791385.406603316
417,Germantown, ,Germantown,WI,43.1952,-88.1496,1978,Oil,334,11508000.0,182282.465,11944.483,Wind,-4312.829699481756,11944.483
418,Ottumwa, ,Ottumwa,IA,41.0961,-92.555833,1981,Coal,725,2751569000.0,28662182.975,3005151.0130000003,Gas,-23.4536375959428,2066221.58280324
419,Scherer, ,Scherer,GA,33.0606,-83.8075,1982,Coal,3564,6455829000.0,71558364.304,7505037.866,Gas,-47.62131783295481,5302088.260005122
420,Mountaineer, ,Mountaineer,WV,38.9794,-81.9344,1980,Coal,1300,5764921000.0,53620440.307,5491899.428,Gas,-17.16795563765891,3524711.2565751383
421,,,Hutchinson Plant #2,MN,44.888881,-94.349348,1977,Gas_CC,115,10496000.0,102559.543,6094.737999999999,Wind,-2827.2096613473823,6094.737999999999
422,Rokeby, ,Rokeby,NE,40.7316,-96.7364,1975,Gas_SC,264,20582000.0,309693.373,11006.917,Wind,-3606.0453419708087,11006.917
423,Ames GT, ,Ames GT,IA,42.0272,-93.5828,1972,Oil,78,696000.0,6391.9,517.5999999999999,Wind,-23752.922341778853,517.5999999999999
424,Antelope Valley, ,Antelope Valley,ND,47.370542,-101.83566,1984,Coal,954,6074541000.0,63158217.582,6876033.321,Gas,-19.512316545917866,4803192.218401135
425,Intermountain Power Project,2027,Intermountain Power Project,UT,39.509731,-112.58018,1986,Coal,1640,7314550000.0,67177712.5,6892435.775,Gas,-27.19917533854339,4396461.200622359
426,Stock Island, ,Stock Island,FL,24.563333,-81.7342,1965,Oil,129,2103000.0,16961.092999999997,1376.082,Wind,-14007.477100375563,1376.082
427,A L Pierce, ,A L Pierce,CT,41.44823,-72.834884,1953,Gas_SC,105,2212000.0,22075.072,1372.158,Wind,-12356.19223669202,1372.158
428,R D Green,2022,R D Green,KY,37.6461,-87.5,1979,Coal,586,1302573000.0,13717138.673,1407376.869,Gas,-31.704306068579946,962894.4211022062
429,Independence Steam Electric Station, ,Independence Steam Electric Station,AR,35.678442,-91.408761,1983,Coal,1800,3136187000.0,35188269.116000004,3688666.339,Gas,-52.24191979195031,2618492.0955409096
430,Louisa, ,Louisa,IA,41.3181,-91.0931,1983,Coal,811,2046614000.0,19483009.331,2043380.589,Gas,-22.609875712326282,1345005.9100976312
431,Warrick, ,Warrick,IN,37.915,-87.3328,1960,Coal,821,5239879000.0,57585408.857,5908255.332,Gas,-20.819115462141955,4120229.444308298
432,Rawhide,2029,Rawhide,CO,40.860905,-105.021207,1984,Gas_SC,798,2221328000.0,20670571.479,2088151.445,Gas,-22.904237369504592,1330158.3751114714
433,Sikeston Power Station, ,Sikeston Power Station,MO,36.8791,-89.6209,1981,Coal,261,1783184000.0,16880136.51,1770392.745,Gas,-15.486216064073101,1161909.3898466388
434,Hugo, ,Hugo,OK,34.0158,-95.3206,1982,Coal,1196,229638000.0,2675860.913,273573.031,Wind,-610.8119588329231,273573.031
435,West Station (NJ), ,West Station (NJ),NJ,39.4912,-75.0486,1972,Oil,27,184000.0,2204.1,178.50000000000003,Wind,-23573.597730113514,178.50000000000003
436,D B Wilson, ,D B Wilson,KY,37.4497,-87.0806,1984,Coal,509,2511569000.0,25905336.594,2657884.525,Gas,-21.585609149315992,1800851.3013847293
437,East 12th Street, ,East 12th Street,KS,37.2367,-96.9625,1970,Gas_SC,27,7772000.0,95608.5,5637.0,Wind,-657.6035292511493,5637.0
438,Major Oak Power, ,Major Oak Power,TX,31.091925,-96.69503,1990,Coal,948,2702959000.0,28259329.438,3076585.624,Gas,-22.3578637414391,2154243.5879779323
439,Gravel Neck, ,Gravel Neck,VA,37.1575,-76.6911,1970,Gas_SC,403,148614000.0,1907276.9,113015.2,Wind,-469.32129968935,113015.2
440,McIntosh (AL), ,McIntosh (AL),AL,31.2546,-88.0299,1991,Gas_SC,676,395499000.0,4000347.393,237737.219,Wind,-271.34752315180435,237737.219
441,Harry Allen, ,Harry Allen,NV,36.430554,-114.902405,1995,Gas_CC,743,3529996000.0,25457435.529,1512898.14,Gas,124.36339015007151,308342.7998007017
442,J K Spruce, ,J K Spruce,TX,29.309722,-98.3203,1992,Coal,1444,5671932000.0,61814937.049,6342205.970000001,Gas,-21.787188789305713,4406748.8250493305
443,Forked River, ,Forked River,NJ,39.8154,-74.2098,1989,Gas_SC,76,6617000.0,77111.5,4549.9,Wind,-2515.2923356484653,4549.9
444,Pleasant Hill, ,Pleasant Hill,IA,41.5572,-93.5242,1990,Gas_SC,179,5023000.0,84852.404,2888.948,Wind,-9685.129150708708,2888.948
445,Wading River, ,Wading River,NY,40.956932,-72.877411,1989,Oil,237,39824000.0,521994.7,42354.425,Wind,-894.4071819603034,42354.425
446,Hay Road, ,Hay Road,DE,39.7436,-75.5072,1989,Gas_CC,1193,1209513000.0,14348604.639,852744.125,Gas,-128.65129851921816,440016.9312041788
447,Lime Creek, ,Lime Creek,IA,43.2481,-93.205,1991,Oil,90,647000.0,8588.448999999999,690.698,Wind,-20554.16237225582,690.698
448,Woodsdale, ,Woodsdale,OH,39.4492,-84.4611,1992,Gas_SC,570,66206000.0,1009049.666,60088.703,Wind,-1376.0828331006878,60088.703
449,Concord, ,Concord,WI,43.1669,-88.69,1993,Gas_SC,380,93118000.0,1246087.077,74053.895,Wind,-658.7463068611589,74053.895
450,South Fond Du Lac, ,South Fond Du Lac,WI,43.7353,-88.496667,1993,Gas_SC,380,27556000.0,459570.29,27342.738,Wind,-1934.5025545909373,27342.738
451,Cope, ,Cope,SC,33.3644,-81.03,1996,Gas_SC,417,1028009000.0,9646353.337,693924.287,Gas,-27.02720148418358,343132.46436820657
452,Darbytown, ,Darbytown,VA,37.498223,-77.368544,1990,Gas_SC,368,106638000.0,1346145.6,80893.3,Wind,-620.903555299688,80893.3
453,Clover, ,Clover,VA,36.869,-78.704,1995,Coal,848,1360680000.0,13959582.122,1432252.161,Gas,-19.433608527597293,967941.6177862454
454,Angus Anson,2025,Angus Anson,SD,43.60347,-96.6356,1994,Gas_SC,404,144971000.0,1656245.238,98691.592,Wind,-471.78796115691426,98691.592
455,Cane Island, ,Cane Island,FL,28.2764,-81.533,1994,Gas_CC,705,4016957000.0,28456574.801,1691151.239,Gas,143.9271662311663,320428.15441266564
456,Polk, ,Polk,FL,27.7286,-81.9897,1996,Gas_CC,3346,6723242000.0,46535344.085,2765306.193,Wind,87.50881987148884,2765306.193
457,Woodland, ,Woodland,CA,37.652602,-121.020397,1993,Gas_CC,195,409127000.0,3408812.739,202588.743,Gas,-29.382679459929456,62980.62087472895
458,Paris (WI), ,Paris (WI),WI,42.6658,-88.0131,1995,Gas_SC,380,69601000.0,907399.468,53989.864,Wind,-855.1945484998334,53989.864
459,Lincoln Combustion, ,Lincoln Combustion,NC,35.4317,-81.0347,1995,Gas_SC,1744,60567000.0,640754.129,38165.512,Wind,-5748.905792267585,38165.512
460,Sherman Avenue, ,Sherman Avenue,NJ,39.451,-75.0578,1991,Gas_SC,112,18248000.0,216920.721,12892.044,Wind,-1258.560362758816,12892.044
461,State Line Combined Cycle, ,State Line Combined Cycle,MO,37.0659,-94.614,1995,Gas_CC,690,2964912000.0,19529633.906,1160668.171,Wind,77.0222911930827,1160668.171
462,Hines Energy Complex, ,Hines Energy Complex,FL,27.788215,-81.869983,1999,Gas_CC,3296,7497927000.0,82539135.494,4905994.901000001,Gas,-4.3011866855915875,2347445.823812802
463,Redding Power, ,Redding Power,CA,40.507292,-122.423281,1989,Gas_CC,180,340140000.0,2737669.894,162700.347,Gas,-64.9767783819214,46632.94822238403
464,Richard M Flynn, ,Richard M Flynn,NY,40.8158,-73.064,1994,Gas_CC,170,384941000.0,4680842.066,278476.368,Gas,-81.24470323004819,147121.33609297857
465,Almond Power Plant, ,Almond Power Plant,CA,37.5744,-120.985,1996,Gas_SC,223,266714000.0,2568416.243,152638.392,Gas,-42.663914913911306,61626.455157602555
466,Van Sant Station, ,Van Sant Station,DE,39.145036,-75.548172,1991,Gas_SC,45,7595000.0,99860.114,6053.573,Wind,-1096.115439998386,6053.573
467,San Jacinto Steam Electric Station,2031,San Jacinto Steam Electric Station,TX,29.694838,-95.040622,1995,Gas_SC,176,932261000.0,12785306.369,759890.8809999999,Gas,-65.27480004585418,441771.5499838917
468,Richmond, ,Richmond,IN,39.839572,-84.965682,1992,Gas_SC,82,6162000.0,71253.057,4455.224,Wind,-2768.466942824071,4455.224
469,Anderson, ,Anderson,IN,40.0529,-85.7389,1992,Gas_SC,167,9927000.0,126798.711,7556.836,Wind,-3351.2024195814074,7556.836
470,George Neal South, ,George Neal South,IA,42.3006,-96.3617,1979,Coal,695,759395000.0,7135139.05,748335.0499999999,Wind,-80.74365635433911,748335.0499999999
471,Robins, ,Robins,GA,32.5792,-83.5822,1995,Gas_SC,182,23708000.0,265475.10000000003,15745.3,Wind,-1345.473254589854,15745.3
472,Midulla Generating Station, ,Midulla Generating Station,FL,27.641667,-81.9625,2002,Gas_CC,1408,2970151000.0,31501150.87,1872084.595,Gas,15.7776763862024,858567.5121907601
473,Interstate, ,Interstate,IL,39.8233,-89.5891,1997,Gas_SC,138,28619000.0,357420.039,21265.749,Wind,-736.6244390326417,21265.749
474,Combustion Turbine Project No 2, ,Combustion Turbine Project No 2,CA,38.088138,-121.386944,1996,Gas_SC,50,36125000.0,277134.767,16469.095,Wind,-189.02214789328255,16469.095
475,Rathdrum, ,Rathdrum,ID,47.80427,-116.867312,1994,Gas_SC,166,164655000.0,1539881.405,91511.305,Gas,-101.17231453686011,35325.38877218687
476,Neil Simpson II, ,Neil Simpson II,WY,44.2856,-105.3833,1995,Coal,130,786000000.0,9468885.876,960076.625,Gas,-23.248229922594685,691866.548445622
477,McPherson 3, ,McPherson 3,KS,38.38932,-97.61108,1998,Gas_SC,115,10699000.0,124964.692,7571.567,Wind,-1692.8314637239903,7571.567
478,Carson Ice-Gen Project, ,Carson Ice-Gen Project,CA,38.445681,-121.462387,1995,Gas_CC,125,243467000.0,2155557.809,128351.739,Gas,-23.681833637229243,45272.47346760209
479,SCA Cogen 2, ,SCA Cogen 2,CA,38.530943,-121.400128,1997,Gas_CC,191,669426000.0,5791207.806,344162.804,Gas,9.88279099799948,115731.76238741592
480,SPA Cogen 3, ,SPA Cogen 3,CA,38.511,-121.4735,1997,Gas_CC,173,627056000.0,4571568.546,271681.184,Gas,131.07461944992585,57708.23519098971
481,St Francis Energy Facility, ,St Francis Energy Facility,MO,36.5852,-90.1779,1999,Gas_CC,506,985606000.0,7230221.97,429682.715,Wind,35.36313572547683,429682.715
482,River Road Gen Plant, ,River Road Gen Plant,WA,45.6497,-122.7256,1997,Gas_CC,248,1650057000.0,11767962.942,699342.272,Gas,139.9343854493704,136286.40140319674
483,Washington County Cogeneration Facility, ,Washington County Cogeneration Facility,AL,31.2504,-88.0156,1999,Gas_CC,121,1065946000.0,7939410.125,471835.7,Gas,87.63175442709078,108098.47574703174
484,Tiger Bay, ,Tiger Bay,FL,27.746369,-81.849446,1997,Gas_CC,277,517793000.0,5725426.534,340251.62,Gas,-14.256588348676487,163562.94293979506
485,H Allen Franklin Combined Cycle, ,H Allen Franklin Combined Cycle,AL,32.6078,-85.0975,2002,Gas_CC,2680,12982872000.0,87423375.625,5195443.6,Wind,192.14716391751426,5195443.6
486,Theodore Cogen Facility, ,Theodore Cogen Facility,AL,30.525445,-88.128477,2000,Gas_CC,317,2066939000.0,13248743.35,787360.525,Wind,185.16601256600225,787360.525
487,Essex, ,Essex,MO,36.868206,-89.840173,1999,Gas_SC,229,91668000.0,1062467.131,63140.718,Wind,-311.8570173615285,63140.718
488,Nodaway, ,Nodaway,MO,40.2877,-94.7913,1999,Gas_SC,314,8763000.0,109423.925,6503.964,Wind,-5463.119846775666,6503.964
489,Chouteau, ,Chouteau,OK,36.222058,-95.277064,2000,Gas_CC,1068,6282371000.0,43467959.588,2583233.637,Wind,109.17481370454956,2583233.637
490,Georgetown, ,Georgetown,IN,39.902556,-86.24405,2000,Gas_SC,340,244902000.0,2882872.681,171322.486,Wind,-128.5568344845866,171322.486
491,Tilton, ,Tilton,IL,40.106125,-87.653818,1999,Gas_SC,188,123190000.0,1187466.184,70570.855,Wind,-193.2074297700994,70570.855
492,Henry County, ,Henry County,IN,39.9528,-85.5039,2001,Gas_SC,180,291662000.0,2922303.334,173667.662,Wind,-1.3402230668166477,173667.662
493,MPC Generating, ,MPC Generating,GA,33.8119,-83.6953,2000,Gas_SC,385,6812000.0,74036.66699999999,4508.599,Wind,-8949.621377178948,4508.599
494,Sowega Power, ,Sowega Power,GA,31.3869,-84.08,1999,Gas_SC,98,76468000.0,731632.018,43481.607,Wind,-97.89162478972814,43481.607
495,Hamilton Peaking, ,Hamilton Peaking,OH,39.3528,-84.5183,2000,Gas_SC,32,2999000.0,35517.399999999994,2094.3,Wind,-1609.6921347862224,2094.3
496,Bowling Green Peaking, ,Bowling Green Peaking,OH,41.3884,-83.6402,2000,Gas_SC,32,2516000.0,27400.7,1616.3000000000002,Wind,-2146.4335444831577,1616.3000000000002
497,Bonanza,2033,Bonanza,UT,40.0864,-109.2844,1986,Coal,609,3474383000.0,34851215.795,3575733.558,Gas,-34.15515562736881,2390155.2750366037
498,Sherwood H Smith Jr Energy Complex, ,Sherwood H Smith Jr Energy Complex,NC,34.8392,-79.7406,2001,Gas_CC,2241,7720048000.0,65330394.147,3883258.789,Gas,44.266719559658384,1248914.4313874384
499,Sewell Creek Energy, ,Sewell Creek Energy,GA,33.9486,-85.2769,2000,Gas_SC,570,426763000.0,4639901.166999999,275741.619,Wind,-93.3055002428323,275741.619
500,Alsey, ,Alsey,IL,39.569771,-90.43602,1999,Gas_SC,173,20819000.0,248594.199,6981.494000000001,Gas,-5255.036850596186,-122.6606867501223
501,Fulton (AR), ,Fulton (AR),AR,33.6094,-93.7924,2001,Gas_SC,154,73745000.0,752603.74,44726.938,Wind,-231.23096118763456,44726.938
502,Rowan, ,Rowan,NC,35.7314,-80.6019,2001,Gas_SC,1190,3016686000.0,31680685.36,1882801.645,Gas,-14.502961356766797,853405.2289688034
503,Smarr Energy Center, ,Smarr Energy Center,GA,32.9842,-83.8464,1999,Gas_SC,242,277558000.0,3503189.2800000003,208189.588,Gas,-83.83005430761243,113477.30755689558
504,John S Rainey, ,John S Rainey,SC,34.347734,-82.774478,2001,Gas_CC,1632,4222107000.0,44888370.774,2667136.603,Gas,-44.32048855611589,1226409.3234951966
505,Essential Power Rock Springs LLC, ,Essential Power Rock Springs LLC,MD,39.71901,-76.15976,2003,Gas_SC,770,279787000.0,2802116.533,166526.445,Wind,-343.2745883812624,166526.445
506,Marsh Run Generation Facility, ,Marsh Run Generation Facility,VA,38.5283,-77.7681,2004,Gas_SC,708,596322000.0,5981067.2530000005,355516.912,Wind,-46.88689498392264,355516.912
507,Louisa Generation Facility, ,Louisa Generation Facility,VA,38.1181,-78.2139,2003,Gas_SC,507,378549000.0,4005133.685,238054.684,Wind,-59.648760288902125,238054.684
