,Plant Name,Planned Retirement Year,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red
491,,,A B Brown,IN,37.9053,-87.715,1979,Coal,706,2369786000.0,25549087.069,2609644.344,Gas,-24.85991266495607,1800992.3281253264
492,,,Flint Creek,AR,36.2561,-94.5241,1978,Coal,558,1992327000.0,20074444.36,2105410.454,Gas,-35.128238747428824,1425560.35579217
493,,,Welsh,TX,33.05522,-94.839993,1977,Coal,1674,3587706000.0,38601790.456,4048551.427,Gas,-28.8867787175481,2824303.461459795
494,,,Martin Lake,TX,32.2606,-94.5706,1977,Coal,3179,14044368000.0,135840242.896,14788925.215,Gas,-13.568392256494164,9996506.61902308
495,,,Rush Island,MO,38.131248,-90.263157,1976,Coal,1242,7865413000.0,71684445.991,7518268.246,Gas,-12.586056859779656,4834320.3797636125
496,,,New Haven Harbor,CT,41.283997,-72.904323,1975,Gas_SC,640,17997000.0,191627.353,12584.359,Wind,-8185.076932218299,12584.359
497,,,Hunter,UT,39.1747,-111.0289,1978,Coal,1577,8738927000.0,84948794.276,8715742.669,Gas,-31.307752184993795,5733721.956947682
499,,,Coronado,AZ,34.5789,-109.2708,1979,Coal,820,3000622000.0,32998176.892,3460853.88,Gas,-58.77244685561538,2436939.050062658
500,,,Coleto Creek,TX,28.7128,-97.214167,1980,Coal,622,2705523000.0,28661161.895,3005980.887,Gas,-20.223083661922963,2082763.926504287
501,,,Fayette Power Project,TX,29.9172,-96.7506,1979,Coal,1690,9411477000.0,97702623.278,10247053.41,Gas,-17.289441648552106,7035535.640712763
504,,,San Miguel,TX,28.7044,-98.4775,1982,Coal,410,2610918000.0,29608943.004,3223528.661,Gas,-20.594749370564806,2332594.1614361275
505,,,Brame Energy Center,LA,31.395,-92.716667,1975,Coal,1706,5368708000.0,56392476.86,5593480.331,Gas,-31.26254641313341,3761493.5833179364
506,,,Harrington,TX,35.29816,-101.747187,1976,Coal,1080,3689626000.0,35342404.537,3685235.861,Gas,-16.40131868715714,2426209.3063981887
507,,,Tolk,TX,34.186494,-102.56999,1982,Coal,1134,2029709000.0,21336678.285,2222219.412,Gas,-31.26514797148767,1529613.2971487148
508,,,John Twitty Energy Center,MO,37.151706,-93.38804,1976,Coal,603,1828216000.0,17677672.701,1796233.656,Gas,-25.43505649358146,1172383.8426183984
509,,,Laramie River Station,WY,42.108889,-104.8825,1981,Coal,1710,8652304000.0,97551039.731,10231153.943,Gas,-22.910430414447635,7278691.960542301
510,,,Merom,IN,39.0694,-87.5108,1982,Coal,1080,2808884000.0,29308006.55,3007001.638,Gas,-26.06220912241383,2048514.3699689978
511,,,Empire Energy Center,MO,37.1385,-94.1041,1978,Gas_SC,378,249804000.0,3304106.258,197016.755,Wind,-221.4198967820904,197016.755
512,,,Dansby,TX,30.7217,-96.4608,1978,Gas_SC,203,184525000.0,2087481.998,124061.837,Wind,-143.671580234739,124061.837
513,,,Pawnee,CO,40.2217,-103.6803,1981,Coal,552,3337217000.0,36728409.412,3851491.118,Gas,-26.003387359695466,2712718.564503089
514,,,Winyah,SC,33.33184,-79.357236,1975,Coal,1260,2631016000.0,26210305.23,2689178.031,Gas,-35.09665269657166,1791385.406603316
516,,,Germantown,WI,43.1952,-88.1496,1978,Oil,334,11508000.0,182282.465,11944.483,Wind,-4312.829699481756,11944.483
517,,,Ottumwa,IA,41.0961,-92.555833,1981,Coal,725,2751569000.0,28662182.975,3005151.0130000003,Gas,-23.4536375959428,2066221.58280324
518,,,Scherer,GA,33.0606,-83.8075,1982,Coal,3564,6455829000.0,71558364.304,7505037.866,Gas,-47.62131783295481,5302088.260005122
520,,,Mountaineer,WV,38.9794,-81.9344,1980,Coal,1300,5764921000.0,53620440.307,5491899.428,Gas,-17.16795563765891,3524711.2565751383
522,,,Hutchinson Plant #2,MN,44.888881,-94.349348,1977,Gas_CC,115,10496000.0,102559.543,6094.737999999999,Wind,-2827.2096613473823,6094.737999999999
523,,,Rokeby,NE,40.7316,-96.7364,1975,Gas_SC,264,20582000.0,309693.373,11006.917,Wind,-3606.0453419708087,11006.917
524,,,Ames GT,IA,42.0272,-93.5828,1972,Oil,78,696000.0,6391.9,517.5999999999999,Wind,-23752.922341778853,517.5999999999999
527,,,Stock Island,FL,24.563333,-81.7342,1965,Oil,129,2103000.0,16961.092999999997,1376.082,Wind,-14007.477100375563,1376.082
528,,,A L Pierce,CT,41.44823,-72.834884,1953,Gas_SC,105,2212000.0,22075.072,1372.158,Wind,-12356.19223669202,1372.158
529,,,R D Green,KY,37.6461,-87.5,1979,Coal,586,1302573000.0,13717138.673,1407376.869,Gas,-31.704306068579946,962894.4211022062
530,,,Independence Steam Electric Station,AR,35.678442,-91.408761,1983,Coal,1800,3136187000.0,35188269.116000004,3688666.339,Gas,-52.24191979195031,2618492.0955409096
534,,,Louisa,IA,41.3181,-91.0931,1983,Coal,811,2046614000.0,19483009.331,2043380.589,Gas,-22.609875712326282,1345005.9100976312
535,,,Warrick,IN,37.915,-87.3328,1960,Coal,821,5239879000.0,57585408.857,5908255.332,Gas,-20.819115462141955,4120229.444308298
537,,,Sikeston Power Station,MO,36.8791,-89.6209,1981,Coal,261,1783184000.0,16880136.51,1770392.745,Gas,-15.486216064073101,1161909.3898466388
538,,,Hugo,OK,34.0158,-95.3206,1982,Coal,1196,229638000.0,2675860.913,273573.031,Wind,-610.8119588329231,273573.031
539,,,West Station (NJ),NJ,39.4912,-75.0486,1972,Oil,27,184000.0,2204.1,178.50000000000003,Wind,-23573.597730113514,178.50000000000003
542,,,East 12th Street,KS,37.2367,-96.9625,1970,Gas_SC,27,7772000.0,95608.5,5637.0,Wind,-657.6035292511493,5637.0
544,,,Gravel Neck,VA,37.1575,-76.6911,1970,Gas_SC,403,148614000.0,1907276.9,113015.2,Wind,-469.32129968935,113015.2
575,,,George Neal South,IA,42.3006,-96.3617,1979,Coal,695,759395000.0,7135139.05,748335.0499999999,Wind,-80.74365635433911,748335.0499999999
626,,,MEPI GT Facility,IL,37.2175,-88.8661,1974,Gas_SC,300,19836000.0,345110.868,20510.279,Wind,-2309.368308854873,20510.279
628,,,Glenwood Landing,NY,40.8275,-73.6478,1967,Gas_SC,122,116181000.0,1116843.675,66625.55,Wind,-173.15951641447054,66625.55
631,,,H L Culbreath Bayside Power Station,FL,27.9072,-82.4231,1965,Gas_CC,2785,5013603000.0,53789560.455,3196640.9220000003,Gas,-56.232243786912775,1485828.1428101026
667,,,Newington,NH,43.1,-70.790833,1974,Gas_SC,414,18036000.0,244344.516,15086.256,Wind,-4387.851772440913,15086.256
1121,,,Newington,NH,43.1047,-70.8061,2002,Gas_CC,604,494592000.0,3536235.507,214199.966,Wind,-130.14841733664747,214199.966
668,,,Roseton Generating Facility,NY,41.573783,-73.966269,1974,Gas_SC,1242,118000000.0,1238392.745,74412.18400000001,Wind,-2711.9779946463277,74412.18400000001
669,,,Holtsville,NY,40.817037,-73.066265,1974,Oil,560,50435000.0,703668.8,56988.5,Wind,-1626.4457352459867,56988.5
673,,,Columbia (WI),WI,43.4864,-89.4203,1975,Coal,1112,5644215000.0,59242619.219,6212741.745,Gas,-20.20282364963538,4286742.58820691
674,,,Blue Lake,MN,44.7855,-93.4315,1974,Gas_SC,556,164825000.0,1827951.462,108389.081,Wind,-683.3677194513723,108389.081
678,,,Belews Creek,NC,36.2811,-80.0603,1974,Coal,2490,5751348000.0,51475866.161,4846203.945,Gas,-19.83220307119233,2883647.3452915153
679,,,Anclote,FL,28.184444,-82.788611,1974,Gas_SC,1112,2373107000.0,25707131.313,1527741.288,Gas,-49.22772810719409,717956.0333667551
680,,,Intercession City,FL,28.262778,-81.548611,1974,Gas_SC,1190,338375000.0,4261053.072,255443.943,Wind,-567.7198753787302,255443.943
682,,,Gerald Andrus,MS,33.35,-91.1167,1975,Gas_SC,781,1038230000.0,11519664.597,684678.854,Gas,-112.79960639355211,330399.27667041746
683,,,Waterford 1 & 2,LA,29.998884,-90.47684,1975,Gas_SC,931,134210000.0,1479339.405,88188.89199999999,Wind,-1466.7481746377728,88188.89199999999
684,,,Comanche (OK),OK,34.5431,-98.3244,1962,Gas_CC,294,147192000.0,2295895.651,136442.054,Wind,-268.3450072177769,136442.054
686,,,Jim Bridger,WY,41.7378,-108.7875,1974,Coal,2441,11336603000.0,117039764.935,12275116.354,Gas,-18.4276452661954,8406679.765581945
687,,,Santan,AZ,33.3325,-111.7503,1974,Gas_CC,1321,4900374000.0,34689677.238,2061555.255,Gas,28.532209355161886,389380.0823726668
688,,,Huntington,UT,39.3792,-111.0781,1974,Coal,1037,4963083000.0,47834902.969,4907864.5600000005,Gas,-31.608095624721084,3214290.9322955064
689,,,"Gavin Power, LLC",OH,38.9347,-82.1158,1974,Coal,2600,14344976000.0,146937430.286,15074332.081,Gas,-41.77387195623147,10179335.756406214
690,,,Ray D Nixon,CO,38.633451,-104.70577,1980,Coal,281,1384958000.0,12034998.047,1258624.29,Gas,-8.536523306197855,786029.2630221396
691,,,Coyote,ND,47.221447,-101.815722,1981,Coal,450,2540150000.0,26724753.022,2909520.876,Gas,-20.914092264919233,2042734.8378834564
693,,,North Valmy,NV,40.881317,-117.151605,1981,Coal,566,1085346000.0,10399050.569,1090649.724,Gas,-27.231873126216385,720292.5563816945
694,,,Cheswick Power Plant,PA,40.5383,-79.7906,1970,Coal,637,645388000.0,6543784.6620000005,665475.228,Wind,-66.52178584065972,665475.228
695,,,Astoria Generating Station,NY,40.787674,-73.912561,1954,Gas_SC,1345,1522144000.0,8977037.817,533408.173,Gas,-334.08832863591005,14000.591871771903
709,,,M Street Jet,MA,42.339387,-71.031407,1979,Oil,69,845000.0,5916.2,479.7,Wind,-23350.167476348666,479.7
763,,,Bucksport Generation LLC,ME,44.5738,-68.8046,1965,Gas_SC,297,4579000.0,49396.884000000005,2987.202,Wind,-16113.415695876762,2987.202
786,,,ExxonMobil Beaumont Refinery,TX,30.0636,-94.0753,1957,Gas_SC,696,5549538000.0,37203476.229,2210347.25,Wind,154.51048654586114,2210347.25
988,,,Astoria Gas Turbines,NY,40.787,-73.9048,1970,Gas_SC,651,34008000.0,290470.5,17273.0,Wind,-6312.6758429681995,17273.0
667,,,Newington,NH,43.1,-70.790833,1974,Gas_SC,414,18036000.0,244344.516,15086.256,Wind,-4387.851772440913,15086.256
1121,,,Newington,NH,43.1047,-70.8061,2002,Gas_CC,604,494592000.0,3536235.507,214199.966,Wind,-130.14841733664747,214199.966
1284,,,Wabash Valley Power IGCC,IN,39.53,-87.4247,1953,Gas_SC,304,125207000.0,1235512.162,73425.318,Wind,-542.5532977555152,73425.318
1309,,,Cove Point LNG Terminal,MD,38.385456,-76.409796,1978,Gas_SC,224,1458257000.0,18978570.575,1012755.91,Gas,-151.7352101277579,515148.7578295704
