,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions
378,Nueces Bay,TX,27.819412,-97.419203,1949,Gas_CC,941,1252086000.0,9111852.548,541505.7170000001
88,John R Kelly,FL,29.6461,-82.3208,1958,Gas_CC,237,833568000.0,6915963.718,410986.712
494,Martin Lake,TX,32.2606,-94.5706,1977,Coal,3179,14044368000.0,135840242.896,14788925.215
1137,Dean,MI,42.7725,-82.4953,2002,Gas_SC,356,738897000.0,8601439.405,511160.287
310,James E. Rogers Energy Complex,NC,35.22,-81.7594,1940,Coal,2540,5789040000.0,50317830.194,4597599.933
102,E D Edwards,IL,40.5958,-89.6631,1960,Coal,779,3338667000.0,32727715.523,3432477.373
312,Marshall (NC),NC,35.5975,-80.9658,1965,Coal,2118,6545010000.0,59710933.33499999,6104876.479
110,Joppa Steam,IL,37.2094,-88.858889,1953,Coal,1098,4492161000.0,44699839.569,4446866.1
689,"Gavin Power, LLC",OH,38.9347,-82.1158,1974,Coal,2600,14344976000.0,146937430.286,15074332.081
350,Keystone,PA,40.6604,-79.3411,1967,Coal,1880,7931612000.0,77364299.749,7937574.553
941,Eastman Cogeneration Facility,TX,32.4481,-94.6903,2001,Gas_CC,467,2560304000.0,24894178.654,1479433.551
420,John E Amos,WV,38.4731,-81.8233,1971,Coal,2932,11396439000.0,109028027.615,11181736.999
357,Hunlock Power Station,PA,41.200556,-76.07,1959,Gas_CC,145,269228000.0,2075792.719,123361.755
316,Cardinal,OH,40.2522,-80.6486,1967,Coal,1880,9760784000.0,98432593.129,10088892.151
450,James H Miller Jr,AL,33.6319,-87.0597,1978,Coal,2820,17594945000.0,179699736.425,18846905.225
613,Smarr Energy Center,GA,32.9842,-83.8464,1999,Gas_SC,242,277558000.0,3503189.2800000003,208189.588
648,Wansley Unit 9,GA,33.4083,-85.0403,2004,Gas_CC,592,2138515000.0,22487977.908,1336428.957
614,John S Rainey,SC,34.347734,-82.774478,2001,Gas_CC,1632,4222107000.0,44888370.774,2667136.603
489,Gibson,IN,38.372222,-87.765833,1975,Coal,3335,12883913000.0,121401225.622,12455766.038
607,Bonanza,UT,40.0864,-109.2844,1986,Coal,609,3474383000.0,34851215.795,3575733.558
327,Kyger Creek,OH,38.9144,-82.1289,1955,Coal,1085,5271043000.0,51540009.535,5287990.864
451,Pleasants Power Station,WV,39.366667,-81.294444,1979,Coal,1368,5439737000.0,51133697.24,5246313.091
688,Huntington,UT,39.3792,-111.0781,1974,Coal,1037,4963083000.0,47834902.969,4907864.5600000005
345,Conemaugh,PA,40.3842,-79.0611,1970,Coal,1962,8186225000.0,76568322.164,7850456.132999999
497,Hunter,UT,39.1747,-111.0289,1978,Coal,1577,8738927000.0,84948794.276,8715742.669
158,Mill Creek (KY),KY,38.0525,-85.9103,1972,Coal,1715,7340568000.0,68286753.78299999,6995650.739
520,Mountaineer,WV,38.9794,-81.9344,1980,Coal,1300,5764921000.0,53620440.307,5491899.428
156,Ghent,KY,38.7497,-85.035,1974,Coal,2224,10911256000.0,102797458.607,10547018.842
526,Intermountain Power Project,UT,39.509731,-112.58018,1986,Coal,1640,7314550000.0,67177712.5,6892435.775
555,South Fond Du Lac,WI,43.7353,-88.496667,1993,Gas_SC,380,27556000.0,459570.29,27342.738
365,Williams,SC,33.0158,-79.9297,1972,Coal,711,2923951000.0,26361645.203,2704237.285
318,Miami Fort,OH,39.1128,-84.8036,1949,Coal,1441,7310885000.0,68113794.29,6988482.331
456,W H Zimmer,OH,38.8675,-84.2289,1991,Coal,1425,6078823000.0,54657422.842,5591345.667
537,Sikeston Power Station,MO,36.8791,-89.6209,1981,Coal,261,1783184000.0,16880136.51,1770392.745
938,Granite Ridge,NH,42.9042,-71.4261,2003,Gas_CC,790,2120035000.0,22565329.077,1341025.934
232,Labadie,MO,38.562244,-90.837686,1970,Coal,2388,17359426000.0,163826168.915,17182089.668
421,FirstEnergy Fort Martin Power Station,WV,39.710833,-79.9275,1967,Coal,1152,5568901000.0,50443729.948,5175523.081
461,H L Spurlock,KY,38.7,-83.8181,1977,Coal,1607,8104889000.0,73851755.807,7577184.401000001
612,Rowan,NC,35.7314,-80.6019,2001,Gas_SC,1190,3016686000.0,31680685.36,1882801.645
472,Trimble County,KY,38.5847,-85.4117,1990,Coal,2594,9717610000.0,84222695.172,8478734.484
788,JM Shafer Generating Station,CO,40.0986,-104.7736,1994,Gas_CC,394,789312000.0,6947369.705,412872.974
473,Victor J Daniel Jr,MS,30.5322,-88.5553,1977,Gas_CC,2226,11271082000.0,86375917.652,6399159.56
495,Rush Island,MO,38.131248,-90.263157,1976,Coal,1242,7865413000.0,71684445.991,7518268.246
985,Red Oak Power LLC,NJ,40.448674,-74.348879,2002,Gas_CC,820,1871654000.0,20034977.415,1190652.614
1140,Buchanan Generation LLC,VA,37.175278,-81.961388,2002,Gas_SC,88,461314000.0,4357006.208,258931.451
690,Ray D Nixon,CO,38.633451,-104.70577,1980,Coal,281,1384958000.0,12034998.047,1258624.29
1013,Blythe Energy Inc,CA,33.6157,-114.6865,2003,Gas_CC,591,1299373000.0,14184216.271,842948.417
422,FirstEnergy Harrison Power Station,WV,39.384167,-80.3325,1972,Coal,2052,11779753000.0,104654602.334,10737557.678
963,ANP Blackstone Energy Project,MA,42.059876,-71.515811,2001,Gas_CC,578,951288000.0,10517931.658,625063.477
62,Stanton Energy Center,FL,28.4822,-81.1678,1987,Coal,1260,5925807000.0,54802139.683,4917903.897
562,Woodland,CA,37.652602,-121.020397,1993,Gas_CC,195,409127000.0,3408812.739,202588.743
962,ANP Bellingham Energy Project,MA,42.110577,-71.453468,2002,Gas_CC,578,971792000.0,10925397.196,649280.37
1238,San Jacinto County Peaking Facility,TX,30.4193,-95.0118,2001,Gas_SC,170,239685000.0,2826051.008,167945.994
893,Millennium Power,MA,42.112291,-72.015113,2001,Gas_CC,427,686521000.0,7559875.478,449275.269
579,Midulla Generating Station,FL,27.641667,-81.9625,2002,Gas_CC,1408,2970151000.0,31501150.87,1872084.595
903,Kalamazoo River Generating Station,MI,42.281345,-85.494956,1999,Gas_SC,77,78808000.0,959163.599,57002.899000000005
48,Cherokee,CO,39.807275,-104.964548,1957,Gas_CC,1425,4021840000.0,31338454.353,1862330.822
913,RS Cogen,LA,30.221,-93.2992,2002,Gas_CC,493,2780683000.0,25617820.258,1522424.954
1197,TS Power Plant,NV,40.7461,-116.5297,2008,Coal,406,1143626000.0,11928645.191,1249532.799
1135,Allegheny Energy Units 3 4 & 5,PA,40.545278,-79.768611,2003,Gas_CC,556,2953703000.0,27488148.366,1633579.8
582,Rathdrum,ID,47.80427,-116.867312,1994,Gas_SC,166,164655000.0,1539881.405,91511.305
585,Carson Ice-Gen Project,CA,38.445681,-121.462387,1995,Gas_CC,125,243467000.0,2155557.809,128351.739
559,Angus Anson,SD,43.60347,-96.6356,1994,Gas_SC,404,144971000.0,1656245.238,98691.592
1130,Bayswater Peaking Facility LLC,NY,40.610654,-73.762218,2002,Gas_SC,60,121135000.0,1267992.191,80206.897
416,Chesterfield,VA,37.3822,-77.3833,1952,Coal,1797,3645796000.0,30464363.285,2020768.003
15,West Phoenix,AZ,33.4417,-112.1583,1948,Gas_CC,1324,2726067000.0,20384204.648,1211403.972
866,Gordonsville Energy LP,VA,38.124688,-78.203543,1994,Gas_CC,300,1189547000.0,9992829.717,594369.426
827,Indeck Olean Energy Center,NY,42.085944,-78.45425,1994,Gas_CC,90,87172000.0,748123.9500000001,44458.975
256,Tracy,NV,39.5625,-119.525,1961,Gas_CC,1179,4752087000.0,37371457.612,2220932.507
1119,Chambersburg,PA,39.866944,-77.685833,2001,Gas_SC,86,244839000.0,2372710.203,141002.856
1253,Cedar Bayou 4,TX,29.751645,-94.92312,2009,Gas_CC,534,1142069000.0,12884676.997,765719.9619999999
408,V H Braunig,TX,29.2567,-98.3825,1966,Gas_SC,1138,4133757000.0,32127964.626,1909358.638
1043,Gans,PA,39.7475,-79.838888,2000,Gas_SC,86,207691000.0,2013410.143,119653.753
44,Haynes,CA,33.764741,-118.09913,1962,Gas_SC,2882,3802589000.0,28051436.0,1636605.754
1117,Blue Spruce Energy Center,CO,39.747875,-104.681404,2003,Gas_SC,396,521191000.0,6192582.07,368052.31
917,Manchief Electric Generating Station,CO,40.217143,-103.68504,2000,Gas_SC,300,470307000.0,4941013.271,293636.626
1142,Hardin Generator Project,MT,45.7578,-107.6,2006,Coal,115,62035000.0,764993.942,79515.822
1235,John W Turk Jr Power Plant,AR,33.649722,-93.811944,2012,Coal,609,3751582000.0,32814037.894,3441534.109
656,Sumpter,MI,42.167,-83.5318,2002,Gas_SC,340,352070000.0,4396849.717,261295.699
586,SCA Cogen 2,CA,38.530943,-121.400128,1997,Gas_CC,191,669426000.0,5791207.806,344162.804
570,Almond Power Plant,CA,37.5744,-120.985,1996,Gas_SC,223,266714000.0,2568416.243,152638.392
1247,Longview Power Plant,WV,39.707893,-79.958974,2011,Coal,807,5487405000.0,46366753.596,4757227.216
462,Manatee,FL,27.6058,-82.3456,1976,Gas_SC,2949,9844684000.0,74676196.824,4450233.3780000005
951,Springdale 1 & 2,PA,40.546667,-79.768333,1999,Gas_SC,86,170621000.0,1629611.879,96846.165
1300,W.A. Parish Carbon Capture Plant,TX,29.475278,-95.634167,2013,Gas_SC,102,154859000.0,1955909.002,116237.519
926,Hawk Road Facility,GA,33.358472,-84.991391,2001,Gas_SC,495,643567000.0,7035119.319,418089.721
35,AES Huntington Beach LLC,CA,33.6439,-117.9792,1958,Gas_SC,1021,1322790000.0,9458494.236,562099.998
302,Asheville,NC,35.4731,-82.5417,1964,Gas_CC,1421,3057631000.0,22039315.643,1319492.146
1111,West Valley Generation Project,UT,40.6667,-112.0317,2001,Gas_SC,215,330479000.0,3349995.483,199087.061
1033,Armstrong,PA,40.638021,-79.351725,2002,Gas_SC,688,1193104000.0,11962091.217,711238.865
733,Bear Mountain Limited,CA,35.419181,-118.926643,1995,Gas_SC,46,43642000.0,397448.05,23620.25
877,Rio Bravo,NM,35.026,-106.644,2000,Gas_SC,150,131297000.0,1508569.722,89766.982
488,Fort St Vrain,CO,40.2461,-104.8742,1996,Gas_CC,1147,3805730000.0,30889043.449,1835692.174
0,Barry,AL,31.0069,-88.0103,1954,Coal,2839,11673453000.0,91895874.8,6846726.2
856,Goal Line LP,CA,33.1185,-117.0995,1994,Gas_CC,51,20729000.0,170920.884,10156.825
39,Mountainview Generating Station,CA,34.0818,-117.2418,1957,Gas_CC,1164,2973461000.0,21384891.706,1270879.594
83,P L Bartow,FL,27.859535,-82.601759,1958,Gas_CC,1966,7013834000.0,51241127.322,3045188.213
894,Brownsville Peaking Power,TN,35.5438,-89.198,1999,Gas_SC,460,334949000.0,3834429.612,227873.668
1171,Bluffview,NM,36.716628,-108.215282,2005,Gas_CC,67,378099000.0,3146952.191,187015.089
1263,Pueblo Airport Generating Station,CO,38.320833,-104.52639,2012,Gas_SC,540,994835000.0,10597713.178,629757.708
842,Orlando Cogen LP,FL,28.442623,-81.412343,1993,Gas_CC,122,971585000.0,7335540.345,435944.713
1120,"Pastoria Energy Facility, LLC",CA,34.9556,-118.844,2005,Gas_CC,779,4041414000.0,33505208.942,1991171.23
1288,Lodi Energy Center,CA,38.088056,-121.3875,2012,Gas_CC,288,484453000.0,5065499.259,301036.417
463,Martin,FL,27.0536,-80.5628,1980,Gas_CC,6069,11444544000.0,78574021.87,4670052.302
847,Saranac Facility,NY,44.7132,-73.4557,1994,Gas_CC,285,35602000.0,318655.21900000004,18937.01
858,Hermiston Generating Plant,OR,45.8042,-119.37,1996,Gas_CC,620,2268727000.0,17452436.488,1037181.353
609,Sewell Creek Energy,GA,33.9486,-85.2769,2000,Gas_SC,570,426763000.0,4639901.166999999,275741.619
1152,Rocky Mountain Energy Center,CO,40.0908,-104.5953,2004,Gas_CC,684,3245431000.0,25871837.938,1537525.244
563,Paris (WI),WI,42.6658,-88.0131,1995,Gas_SC,380,69601000.0,907399.468,53989.864
374,John Sevier,TN,36.3767,-82.9639,1955,Gas_CC,1796,5176365000.0,35867829.357,2131601.988
1239,Hardin County Peaking Facility,TX,30.3038,-94.2526,2001,Gas_SC,172,96045000.0,1176841.821,69936.379
652,Kemper County,MS,32.7976,-88.606,2002,Gas_SC,372,237128000.0,2844636.671,169112.43
31,Dynegy Moss Landing Power Plant Hybrid,CA,36.804837,-121.782241,1967,Gas_SC,2802,5487443000.0,38567163.41,2185318.142
909,Madison,OH,39.4522,-84.4647,2000,Gas_SC,688,336247000.0,4064198.31,241521.752
643,Talbot County Energy,GA,32.5892,-84.6917,2002,Gas_SC,726,504779000.0,5623401.582,334272.254
